screen_name,location,lat,long
chickwerner,"Houston, TX",29.7589382,-95.3676974
emmahudsondoyle,Aotearoa New Zealand,-41.5000831,172.8344077
cova_valentine,"Paris, France",48.8566969,2.3514616
REDSheSaid2,Minnesota will be RED  ,NA,NA
EveryBodyMindWC,"Sudbury, MA",42.3834278,-71.4161725
TelediarioGT,Guatemala,15.6356088,-89.8988087
lavibrante,Bogota,4.59808,-74.0760439
gusanthonyteam,"Ashburn, VA",39.0437192,-77.4874899
carlenebedient,"New York, USA",40.7127281,-74.0060152
BillCatlette,Sleep w/Marriott   wife knows ,NA,NA
airtotherun,"Toronto, Ontario",43.6534817,-79.3839347
RonaldTooTall,"Illinois, USA",40.0796606,-89.4337288
cz750001,Fr,46.603354,1.8883335
ThyGuidedOne,"The Sovereign Land of God, Al-Ard  Earth ",NA,NA
gWoodi,United Kingdom,54.7023545,-3.2765753
VivoNoticiasMX,"Oaxaca, México",17,-96.5
bryanwempen,"Santa Fe, NM",35.6869996,-105.9377997
JodelDeauna,"Boston, MA",42.3602534,-71.0582912
nenoticias,"Sergipe, Brasil",-10.6743911,-37.3773519
GSCoaching,"Orange County, CA",33.7500378,-117.8704931
Berenic15702609,"Toluca, México",19.292545,-99.6569007
TheLovellGroup,"Dallas, TX",32.7762719,-96.7968559
gerardochelius,"Veracruz ,Mexico",19.333333,-96.666667
Luis_Fierro_Eco,"Miami, FL",25.7742658,-80.1936589
Excl_Holistic,"North Carolina, USA",35.6729639,-79.0392919
La_Chechy_G,"Arica, Chile",-18.478518,-70.3210596
FreddyGondrong, WayJepara  ,NA,NA
AsteriscosTv,Argentina,-34.9964963,-64.9672817
RIGHTZONE,Pennsylvania,40.9699889,-77.7278831
TreeBanker,Planet Earth,41.1018669,-81.1515962
cesar24775,"Rosario, Argentina",-32.9595004,-60.6615415
VOX_NewYork,"Nueva York, USA",40.7127281,-74.0060152
ZakGregg,"Lancaster, PA",40.03813,-76.3056686
atlwx,"Atlanta, GA",33.7490987,-84.3901849
ICON_SanAntonio,"San Antonio, TX",29.4246002,-98.4951405
LauraRWhang,"Los Angeles, CA",34.0536909,-118.2427666
tonichanakas,"Cleveland, Ohio",41.5051613,-81.6934446
728Krista,"Seattle, WA",47.6038321,-122.3300624
Kafkasrecruit,"Arkansas, USA",35.2048883,-92.4479108
RittNancy,"Massachusetts, USA",42.3788774,-72.032366
sleepygrumpypro,England ,52.7954791,-0.5402402866174321
CdncountryQueen,GTA,35.5830311,-105.7700021
SignyTheSage,Exile,44.6991325,-92.1657348
nougatjesus,Omnipotent,55.8557959,-4.2459825
pascal_seche,Sur mon Alphapage   ,NA,NA
jshoreboston,Boston,42.3602534,-71.0582912
RealCLCarter,"Nashville, TN",36.1622296,-86.7743531
SteveatSynonym,UK,54.7023545,-3.2765753
holdupwut,"Missouri, USA",38.7604815,-92.5617875
paulloviana,"Diamantina, Minas Gerais",-18.2440862,-43.6006487
GilRiveraPhotos,New York City,40.7127281,-74.0060152
Laguna_de_Rocha,Monte Grande,-34.8197713,-58.4660274
WalkerShiloh,Lost in the maze of my mind,NA,NA
prashant_tomar,"San Francisco, CA",46.8443248,-71.2743272
Crystal933FM,"Toluca, EdoMex",19.2836373,-99.6734628
KenosScanda,"Naucalpan de Juárez, México",19.4785796,-99.2328791
DDunn1234,USA-Pennsylvania,40.9699889,-77.7278831
BorderReportcom,El Paso,31.7754152,-106.4646348
Saqibsikandar12,"نوشہرو فیروز, پاکستان",NA,NA
HRforHealth,"San Ramon, CA",37.7648021,-121.9544387
tsauks,Bognor,44.5231097,-80.7441459
GizmoScrilla,DELMARVA,38.40808025,-75.57127599361041
Riddler_Riot,"South East, England",58.3415711,13.4598268
cryingingenue,USA -  English Hebrew German ,NA,NA
missmara_dela,"Cebu City, Philippines",10.3095549,123.8931107
achebe54,"Nancy, Lorraine, France",48.6937223,6.1834097
PRIMERO_Y_GOL,México D F ,16.7323714,-93.1177512
misaelsanchezmx,México,19.4326296,-99.1331785
KR_KnowUrRights,NJ USA,40.0757384,-74.4041622
agenciaoaxacamx,"Oaxaca, México",17,-96.5
eli_conacento,CDMX  ,NA,NA
ermphd,"Austin, TX",30.2711286,-97.7436995
codigoveracruz,"Veracruz de Ignacio de la Llave, México",19.333333,-96.666667
pepenader,"Toluca, Mexico",19.292545,-99.6569007
doggedtenacity,NYC,40.7127281,-74.0060152
Comixace,NYC,40.7127281,-74.0060152
MuSomething,"Pennsylvania, USA",40.9699889,-77.7278831
adriennelynn1,"Malibu, CA",45.9482191,-75.8745834
docrkovach,London,51.5073219,-0.1276474
s1r83r,"Val-Bélair, Québec",46.8561194,-71.4124259
Romandelacruzes,Villahermosa Tabasco,18.0018152,-92.93304014837511
lizlorenc,USA ,39.7837304,-100.4458825
Presencia_MX,"ÜT   ,- ",NA,NA
mini__lu,"Santiago, Chile",-33.4377968,-70.6504451
MFdiuwa,"Kota Kinabalu, Sabah",5.9780066,116.0728988
slavetothepages,Melbourne Australia,-37.8142176,144.9631608
BLRrocKS,"Bengaluru South, India",6.1953659,-74.0872455
AgosBruzzone,Argentina,-34.9964963,-64.9672817
SantaCruzMundo,"Santa Cruz, Argentina",-48.5693327,-70.1606767
ConectaCampeche,Campeche ,19.329205549999998,-89.9439148263377
JoshLuke4Health,Coming to a Stage near you,NA,NA
JayneLoganMxxx,"Alberta, Canadian Rockies",51.0375675,-114.09722023610047
bestfactoring,東京都新宿区山吹町  トリオタワーノース F,NA,NA
tribunkaltim,"Balikpapan, Indonesia",-1.2398711,116.8593379
emolineroi,España,39.3262345,-4.8380649
reeseyroth," Near the food, always  ",33.8417023,35.9107165
audioanalytica,"Vienna, Austria",48.2083537,16.3725042
IOA_Energy,"La Jolla, California",32.83259,-117.2716839
MrsMinarich,"Channahon, IL",41.4294753,-88.2286735
glennpereira,"México, D F ",16.7323714,-93.1177512
zyzzyvamedia,"Melbourne, Australia",-37.8142176,144.9631608
breitflyte, ,NA,NA
jlopiccoloesq,"Garden City, NY",40.7266477,-73.6343052
PeeJayAitch,"Chilliwack, British Columbia",49.157677,-121.9514307
POLSEK_JTJOGJA,Jl  Kyai Mojo No   Yogyakarta,NA,NA
Al_Wagner,Winnipeg Manitoba Canada,49.8955367,-97.1384584
ProGuys,"Anaheim, California",33.8347516,-117.911732
Matthew_Brown3,Tennessee,35.7730076,-86.2820081
PlattsOil,London,51.5073219,-0.1276474
_bgapparel,"Los Angeles, CA",34.0536909,-118.2427666
immunobiz,"Montréal, Canada",45.4972159,-73.6103642
simon_sharon,"Chicago, IL",41.8755616,-87.6244212
raitax,Brazil,-10.3333333,-53.2
DraKetofol,México,19.4326296,-99.1331785
MalaysianBrand,"Melbourne, Victoria",-37.8142176,144.9631608
EnsaladadeG,"Tuxtla Gutiérrez, Chiapas",16.753801,-93.115959
marylinvalenti5,"Montevideo, Uruguay",-34.9059039,-56.1913569
PeriodicoQuequi,"Cancún, Quintana Roo",21.1617854,-86.8510468
JDCampbell_MD,"London, ON",42.9836747,-81.2496068
Impact_Org_,Worldwide,53.45733965,-2.226958805052226
LieselGreer,"North Carolina, USA",35.6729639,-79.0392919
aquaRlove,"Noida, India",28.5356329,77.3910727
4IronHooded,In the Men s Grill,NA,NA
plattsshipping,Global,43.7283874,-79.34914879325001
trimbo67,Calgary,51.0534234,-114.0625892
AkiseBelisario,"Davao City, Davao Region",7.0644576,125.6083647
JenniferHorsle3,"Somewhere, FL ",29.2138338,-81.1216019
stockbridgecity,"Stockbridge, GA",33.5442781,-84.2338093
TopClassActions,"Phoenix, AZ",33.4484367,-112.0741417
aubreysage13,"Georgia, USA",32.3293809,-83.1137366
akoz53,"Dallas, TX",32.7762719,-96.7968559
AmeliousW,Minneapolis,44.9772995,-93.2654692
BarryGadbois,New England,46.5391751,-102.8682231
zinifax,"Melbourne, Australia",-37.8142176,144.9631608
PariWriting,"Bangalore, India",12.9791198,77.5912997
Antonietamille,"Santiago, Chile",-33.4377968,-70.6504451
xxNoisyboy,"Puebla, México",18.833333,-98
Shena60529773,"Florida, USA",27.7567667,-81.4639835
WestchesterHisp,"White Plains, NY",41.0339862,-73.7629097
bzybee2014,United States,39.7837304,-100.4458825
SouthcliffFW,"  SW Loop  , Fort Worth",NA,NA
EnkosiAfrica,África   Andorra,NA,NA
LatinaHora,"Genova, Liguria",44.40726,8.9338624
Realist44634576,Every Day,45.0730696,7.6702844
pidopalabra,Sunchales,-30.9450891,-61.5608072
cotykris,Wilderness,-33.9932378,22.5786317
SMSPF,Divided States of America,NA,NA
PlattsPower,global,43.7283874,-79.34914879325001
andyhutch10,London,51.5073219,-0.1276474
LapAssociates,"Paramus, NJ",40.9452911,-74.0735899
jamesbritt,Anarchist jurisdiction,NA,NA
daniell69657710,"Michigan, USA",43.6211955,-84.6824346
nubdyne,Brazil,-10.3333333,-53.2
Mannyharlem,"Harlem, New York",40.8078786,-73.9454154
NarayanMD,KDub   Mississauga   The World,NA,NA
interruptmedia,San Francisco,37.7790262,-122.4199061
aquigley,"Sydney, New South Wales",-33.8548157,151.2164539
miguelnombela,Madrid,40.4167047,-3.7035825
MsLambreton,"Los Angeles, CA",34.0536909,-118.2427666
pchowder,Concord NH,43.207178,-71.537476
seelight,"San Francisco, CA",46.8443248,-71.2743272
bienestarmich,"Michoacán de Ocampo, México",19.207098,-101.878113
krileymusic,"Little Rock, AR",34.7464809,-92.2895948
cityofdearborn,"Dearborn, Michigan, USA",42.3222599,-83.1763145
petergedwards1,"Lymington, England",50.7583753,-1.5426885
PrimeravueltaT,"Reynosa, Tamaulipas",26.0704018,-98.2963932
HopeDysmas,"Washington, DC",38.8949855,-77.0365708
paularenaEXPN,"Avondale, PA",33.5217717,-86.778045
dentsuaegisUSA,"New York, NY",40.7127281,-74.0060152
AntenaSanLuis,"San Luis Potosí, SLP ",22.1516472,-100.9763993
sapanabasnet,"Liverpool John Moores Uni, UK",NA,NA
GlitchTextiles,Brooklyn,40.6501038,-73.9495823
DCSGlobal,North America,51.0000002,-109.0000002
jshuey,"Seattle, WA  Sammamish ",NA,NA
FlorGallegos_,"Rosario, Argentina",-32.9595004,-60.6615415
valtaro,Bedonia - ValTaro - Parma,NA,NA
HealthCoachLond,"London, UK   Worldwide",51.52561835,0.09742942694884607
HoC2040,"Underwood, England",54.6021756,-2.8908108
JOHNRAVLIC,"Melbourne, Australia",-37.8142176,144.9631608
momspeak112,Born and raised Southern,NA,NA
ManuelBroyer,"Paris, France",48.8566969,2.3514616
ejlglaw,"Los Angeles, CA",34.0536909,-118.2427666
JACPointon,"London, England",51.5073219,-0.1276474
viunews,Vancouver Island,49.592949450000006,-125.70255696124094
nwdem,"Washington, USA",38.8949855,-77.0365708
xprophetess,"Sydney, New South Wales",-33.8548157,151.2164539
RadioLider97,La Paz - Bolivia,-16.4955455,-68.1336229
Verihuska,"ÜT   ,- ",NA,NA
IngridHarrison,Lives Hobart and Melbourne,NA,NA
UofTCities,University of Toronto,43.663461999999996,-79.39775965337452
sjpetherbridge,"Dublin City, Ireland",53.3497645,-6.2602732
bieicontenidos,Argentina,-34.9964963,-64.9672817
deplorableMMMe,"Ravinia, South Dakota",43.1366598,-98.4267468
ideobisium,"Belém, Brazil",-1.45056,-48.4682453
mrblackcat1069,"Indianapolis, IN",39.7683331,-86.1583502
Galway_1937,"Galway, Ireland",53.2744122,-9.0490632
kristendav3y,"Central Queensland, Australia",-27.4657099,153.0257852
mabeldenver,"Denver, CO",39.7392364,-104.9848623
JasonPe49371263,"Calgary, Alberta",51.0534234,-114.0625892
Tunde18137554,Lagos,6.4550575,3.3941795
mshebertmusic,"White Plains, NY",41.0339862,-73.7629097
PlattsLNG,Global,43.7283874,-79.34914879325001
SewsCanada,Canada,61.0666922,-107.9917071
FarmaciasRoma,"Tijuana, BC, MX",32.5010188,-116.9646629
NoticiasSol,"Torreón, Coahuila de Zaragoza",25.542698,-103.410512
GlobalPRMan,Planet Earth,41.1018669,-81.1515962
roewithme,"California, USA",36.7014631,-118.7559974
ProfKenSloan,"iPhone   ,- ",NA,NA
SkriverLein,"Germany, SH",54.1853998,9.8220089
MaxWaltham,"London, UK",51.5073219,-0.1276474
semartin,"Trinidad, California",41.059291,-124.143125
bieinoticias,"Buenos Aires, Argentina",-34.6075682,-58.4370894
90Mil_Madrid,Madrid   España  ,NA,NA
root_zed,網絡空間,NA,NA
JP_StD,"Montréal, Québec",45.4972159,-73.6103642
PrincipiFranco,"Torino, Piemonte",45.0677551,7.6824892
LukeSpr,"Uttoxeter, England",52.8980321,-1.8649214
idehpucp,Perú,-6.8699697,-75.0458515
lancelands,Sacramento,38.5815719,-121.4943996
orionsecuritysj,"San Jose, CA",37.3361905,-121.8905833
GinaMurrell1,"Oakland, CA",44.4521637,-64.3551639
Healthunchaind,"Boston, MA",42.3602534,-71.0582912
_isragr,Mictlán,16.920833,-96.361667
GM_Karbalai,karachi,25.1446897,67.1847767315734
MakaremLaw,Los Angeles,34.0536909,-118.2427666
PlattsGas,global,43.7283874,-79.34914879325001
JayPeBenito3,Manila,14.5907332,120.9809674
RavenSalve,"Pensacola, Florida",30.421309,-87.2169149
OptimalGewicht,Niederlande,52.5001698,5.7480821
mreader,"Charlotte, N C ",35.2272,-80.843083
Stellaluna64,NY,43.1561681,-75.8449946
LaOtraJuventud,Colombia,2.8894434,-73.783892
YancuicAgencia,"Durango, Mex",19.5355561,-99.1612581
JulieRogersAPR,"Sechelt, British Columbia",49.4721147,-123.7631244
wazzz810,"New York, USA",40.7127281,-74.0060152
MyCustomTreats,"Neptune City, New Jersey",40.2001133,-74.0279152
IACareers,"San Diego, CA - Denver, CO",NA,NA
remzisri,Türkiye,38.9597594,34.9249653
CSlowclap,"Manchester, England",53.4794892,-2.2451148
tweet4howi,Canada  ,NA,NA
nnp_bc,"British Columbia, Canada",55.001251,-125.002441
Covid19simple,"Toronto, Ontario",43.6534817,-79.3839347
reneeloth,Boston,42.3602534,-71.0582912
HOYTamaulipas,"ÜT   ,- ",NA,NA
BarbieSnow6,"Knoxville, TN",35.9603948,-83.9210261
secureclean1,"Marengo, IL",32.201002,-87.7569365
JenniWillows,"Manchester, UK  was Herts ",NA,NA
DistantRainbow2,Victoria,-36.5986096,144.6780052
punjabkesari,"Jalandhar, India",31.29201065,75.56805772253911
BeverlyKillsCA,"Beverly Kills,CA",48.1312482,11.5684804
KeldaKC,Toronto,43.6534817,-79.3839347
Gbola_Adeleke,England,52.7954791,-0.5402402866174321
MeritasLawFirms,"Minneapolis, Minnesota, USA",44.9772995,-93.2654692
CheckYourMath,United States,39.7837304,-100.4458825
globalseb,London,51.5073219,-0.1276474
EstudioLofft,Mexico City,19.4326296,-99.1331785
KristaBradford,Greater New York City Area,51.897262,17.7833606
PolitasM,Buenos Aires,-34.6075682,-58.4370894
dawnseivers,"Dedham, MA",42.2489143,-71.1755732
ludihonorato,"Sao Paulo, Brazil",-23.5506507,-46.6333824
SJLI_CA,"Inglewood, CA",44.8532219,-65.30215845197642
mx_informante,"Xalapa, Ver ",19.5408338,-96.9146374
econsulta_ver,"Xalapa, Veracruz",19.5408338,-96.9146374
juliaonjobs,"Santa Monica, CA",46.724362,-75.559685
SelectAdvisors,"Newport Beach, CA",53.44429955,-113.40376367695937
Robiewood,Poona,18.521428,73.8544541
CounselorJeff88,United States,39.7837304,-100.4458825
contactovalle,Buga,3.9000578,-76.302013
Bastlmayer,Germany,51.0834196,10.4234469
grumbleservices,"Milwaukee, WI",43.0349931,-87.922497
cuttiebootiee,New Jersey,40.0757384,-74.4041622
SoldeTulancingo,"Tulancingo de Bravo, Hidalgo",20.132241049999998,-98.31678506523691
GelGelder, YoNoSintonizoMediaset  ツ ,NA,NA
xtcsh,"Vantaa, Finland",60.3091871,25.0364526
ClaimToolkit,"Naperville, IL",41.7728699,-88.1479278
lafere,"Austin, TX",30.2711286,-97.7436995
DANCHOCARP_ok,argentina,-34.9964963,-64.9672817
ThoSpeak,"California, USA",36.7014631,-118.7559974
LindaZajac,"Hartford County, Connecticut",41.7923478,-72.722324
Frthewoodpile,Florida,27.7567667,-81.4639835
peteypolo,PNW,37.2045466,55.7052545
KCPJapanese,Tokyo - Japan,55.7746222,37.6326806
TheShiftGroup,New York City/Worldwide,40.762235149999995,-73.98694984774016
bethloxley,Probably My Garden,NA,NA
PHIdotorg,"Oakland, California",37.8044557,-122.2713563
thepacker,"Lenexa, Kan ",38.9697458,-94.7845837
UrgentCareHI,Four locations - Oahu,NA,NA
securetech360,"Virginia and Washington, DC",38.8875994,-77.0434974
adamleipzig,Los Angeles,34.0536909,-118.2427666
gweblaw,"Gaithersburg, MD",39.1434406,-77.2013705
mikejwisniewski,"Chicago, IL",41.8755616,-87.6244212
dhowardjones,"Sydney, New South Wales",-33.8548157,151.2164539
InovaHealth,Northern Virginia   DC Metro,NA,NA
ukhealthradio,London UK and the world,51.5124195,-0.1812147
frantzdypermy,Everywhere  ,46.9599823,22.0541733
amdowdican,Ireland  ,NA,NA
SmallGuyPromo13,"Omaha,  NE",41.2587459,-95.9383758
habitant_de,"Montpellier, France",43.6112422,3.8767337
Elizabe24953069,United States,39.7837304,-100.4458825
d311michelle,Atlanta,33.7490987,-84.3901849
needcollegehelp,"Arizona, USA",34.395342,-111.7632755
BVAX,Chicago  west town ,41.9014213,-87.6861661
PaupinozaP,Talca  Collao Concepción Chile,NA,NA
MM00520035,"Los Angeles, CA",34.0536909,-118.2427666
Bethwally08,Florida,27.7567667,-81.4639835
caracolguaviare,San José del Guaviare ,2.5716141,-72.6426515
Santanumalbum,"Long Island, New York",40.85172235,-73.09921882199973
Naipe86,Navarra,42.61254875,-1.830787682991546
GuaviareEstereo,"Calamar, Guaviare, Colombia ",1.9607924,-72.6548396
Cilantro2005,"Newark, NJ",40.735657,-74.1723667
JessicaMccarnun,Salisbury Wiltshire,51.0796895,-1.8074237640795872
steerus_io,New Jersey,40.0757384,-74.4041622
genesdegenes,Genova,44.40726,8.9338624
vanessa3nbr,"Lethbridge County, Alberta",49.8420869,-112.678755
solochaco,"Resistencia, Chaco - Argentina",-27.4511235,-58.9865196
_erikveal,"Houston, TX",29.7589382,-95.3676974
cb_ste,"Austin, TX",30.2711286,-97.7436995
TheDinarian,United States,39.7837304,-100.4458825
Vickylag1,"Torreón, Coahuila de Zaragoza",25.542698,-103.410512
USofEd,"Sydney, New South Wales",-33.8548157,151.2164539
SueOntiveros,Chicago,41.8755616,-87.6244212
MasterofIoT,"New South Wales, Australia",-31.8759835,147.2869493
asusto228,Colombia,2.8894434,-73.783892
projectguy,The Republic of Texas,29.728593449999998,-95.56868264469539
DomPeri69841483,Uruguay,-32.8755548,-56.0201525
cwolffenbuttel,De Kleine Struyten - HVS - NL,NA,NA
aspasie78,"France, Lyon",45.7578137,4.8320114
Taline_Kar, Toronto,43.6534817,-79.3839347
CrixtoNews,London,51.5073219,-0.1276474
_esther,Australia,-24.7761086,134.755
FinamexCB,"D F, Gdl, Mty, Qro y Puebla",NA,NA
jhillmd,California,36.7014631,-118.7559974
AbbasRai8,"Punjab, Pakistan",31,72
thienleee,Belunaiii,NA,NA
AoifeW3,"Dublin City, Ireland",53.3497645,-6.2602732
ColombiacomTW,Colombia,2.8894434,-73.783892
CsvMarche,Sede regionale  Ancona,43.6192504,13.509466
Fiaschintour,"Vancouver, British Columbia",49.2608724,-123.1139529
JonBelsher,United States,39.7837304,-100.4458825
atntelevision,"Cúcuta, Colombia",7.8971458,-72.5080387
polyGeek,"Asheville, NC",35.6009498,-82.5540161
infonewskelowna,Kelowna,49.889326,-119.498291
InfoNewsPentict,Penticton,49.494891,-119.594421
infonewsvernon,"Vernon, B C ",34.0033442,-118.2433076
InfoNewsKam,"Kamloops, B C ",50.6758269,-120.3394159
TashiShiimi,Journey,45.2857537,4.2489243
Siete24mx,México,19.4326296,-99.1331785
smartwinnr,"San Francisco, CA",46.8443248,-71.2743272
ActorSchmactor,"Orlando, FL",28.5421109,-81.3790304
theskibeagle,London   Ireland,53.33764175,-6.226649007066678
babytwin59,"Florida, USA",27.7567667,-81.4639835
SeanPMDawn,Thighland ,NA,NA
uwchws,"Seattle, WA",47.6038321,-122.3300624
MichaelThackerI,"Kentucky, USA",37.5726028,-85.1551411
Alexandre_Zanon,Brasil,-10.3333333,-53.2
KFFBS,"Kingston   Frontenac, Ontario",44.18215095,-76.4627063911318
HillValleyBTTF,Italia,42.6384261,12.674297
Instr_Steve,"Kingston, Ontario",44.230687,-76.481323
Sprtngrl45,Metro Detroit,14.6743343,121.1003603
Sheilabrandenb2,"Tennessee, USA",35.7730076,-86.2820081
RepMaryGonzalez,Texas House District  ,NA,NA
ErutanLive,Deutschland,51.0834196,10.4234469
DysfunctFelines,"Miami, FL",25.7742658,-80.1936589
MrAaronLloyd,United Kingdom  ,54.7023545,-3.2765753
no_one_here_7,"Key West, FL ",24.5625566,-81.7724368
RippleeffectX,Worldwide,53.45733965,-2.226958805052226
TRoseHomeSales,"Forked River / Lacey Township,",39.8246756,-74.14796915230025
MissyNeal,"Wisconsin, USA",44.4308975,-89.6884637
Basic_Bumble_B,"East Coast, US",39.94236755,-75.08758735
Oiga_tech,"Bonita Springs, Florida",26.3525758,-81.8211122
stoddard38,"New York, NY",40.7127281,-74.0060152
GreggASmith3,"Texas, USA",31.8160381,-99.5120986
TribunaOnline3,"Taquaritinga, Brasil",-21.407486,-48.5054848
lin_ernnylin,Australia,-24.7761086,134.755
sforseth000,Williams Lake,52.129081,-122.1397346
LuluBelletweets,"Wisconsin, USA",44.4308975,-89.6884637
avis_kalfsbeek,United States,39.7837304,-100.4458825
hasan__saleh,Lebanon,33.8750629,35.843409
EmilyDhurandhar,"Lubbock, TX",33.5635206,-101.879336
drfatimaskiba,London UK  and G-B  ,NA,NA
VetleSkjerflaus,Bergen,60.3943055,5.3259192
CorpoelecCar,Carabobo- Aragua,10.2268437,-67.3322663
front_letters,Sydney Local Health District,NA,NA
IPPDac,México,19.4326296,-99.1331785
HlthExec,United States,39.7837304,-100.4458825
Gen7Schools,"Manteca, CA",37.7986184,-121.2117148
CorpoelecAragu2,"Aragua, Venezuela",10,-67.166667
BrasilEFE,Brasil,-10.3333333,-53.2
Marquee_Mark5,Tampa,27.9477595,-82.458444
danito_alt,Ciudad Autónoma de Buenos Aire,14.4703275,-83.9333336
Bienestarbycs,Naucalpan de Juárez,19.4785796,-99.2328791
chicagopixels,"Chicago, IL",41.8755616,-87.6244212
tammy90090190,"California, USA",36.7014631,-118.7559974
ExtraColombia,"Bogotá, D C , Colombia",9.3412629,-74.4950717
Justice4DrMo,London UK,51.5073219,-0.1276474
ACS_DCChapter,"Washington, DC",38.8949855,-77.0365708
pwrmacjedi,Nashvegas,NA,NA
MatthewBoedy,"Gainesville, GA",34.2978794,-83.8240663
Jody3535,Arizona USA,34.395342,-111.7632755
rickstockwatch,"Rimouski, Québec",48.450155,-68.529968
testedbylife,Berlin and Paris,48.8796037,2.3270241
br0kentopeace,United States,39.7837304,-100.4458825
DayBsofly, Baltimore,39.2908816,-76.610759
NJLefty67,"New Jersey, USA",40.0757384,-74.4041622
ltmcdies,British Columbia Canada,55.001251,-125.002441
